"","model.name","model.id","firm.id","cdid","id","price","mpd","air","mpg","space","hpwt","trend","share","outshr","y"
"1661","CVSPRI",149,19,17,3925,5.45292555036633,5.27257383966245,0,4.4,0.892164,0.296296296296296,16,0.000662383126289452,0.89381046705588,0.342982702699743
"1662","CVCHEV",135,19,17,3926,4.83672836726774,3.23544303797468,0,2.7,1.019082,0.30416471689284,16,0.000186196830692244,0.89381046705588,-0.926057082738774
"1663","CVSPEC",148,19,17,3927,6.78567202923957,4.4337552742616,0,3.7,1.001064,0.351935646053293,16,0.000843378253807998,0.89381046705588,0.584554130569876
"1664","CVNOVA",146,19,17,3928,7.49077766304238,3.47510548523207,0,2.9,1.069309,0.328450954283178,16,0.00148101488082174,0.89381046705588,1.14762143558753
"1665","CVCAVA",132,19,17,3929,6.55679878980295,2.9957805907173,0,2.5,1.155609,0.383795309168443,16,0.00336934287344717,0.89381046705588,1.9696115848404
"1666","CVCORS",138,19,17,3931,7.72405231092971,2.9957805907173,0,2.5,1.250788,0.361300682456845,16,0.00234926034853606,0.89381046705588,1.60899438584169
"1667","CVCELE",134,19,17,3933,9.03567202923957,2.63628691983122,0,2.2,1.304919,0.360957642725599,16,0.00336332909003117,0.89381046705588,1.96782513659282
"1668","CVCAMA",130,19,17,3937,8.79799597290154,2.03713080168776,0,1.7,1.36864,0.440888308295232,16,0.00128752030200606,0.89381046705588,1.00761197451196
"1669","CVMONT",144,19,17,3939,9.95204526867619,2.27679324894515,0,1.9,1.438872,0.441669204995431,16,0.000697697642772486,0.89381046705588,0.394924405920587
"1670","CVCAPR",131,19,17,3941,9.67827766304239,2.15696202531646,0,1.8,1.599988,0.398860398860399,16,0.00194618322286116,0.89381046705588,1.42076398544094
"1671","CVCORV",139,19,17,3944,24.6465875221973,1.91729957805907,1,1.6,1.25315,0.746268656716418,16,0.000279147096264431,0.89381046705588,-0.521122556809601
"1672","CRLEBA",119,16,17,3945,9.42475653628182,2.75611814345992,0,2.3,1.21788,0.375677769171185,16,0.000600785742504719,0.89381046705588,0.245376942867336
"1673","CRLEBA",119,16,17,3947,9.94236217008464,2.63628691983122,0,2.2,1.266565,0.371747211895911,16,0.000963544181554804,0.89381046705588,0.717756915625334
"1674","CRLEBA",119,16,17,3948,8.60345371938041,2.87594936708861,0,2.4,1.232132,0.367285119273003,16,0.000339526359685703,0.89381046705588,-0.325309839797536
"1675","CRCONQ",106,16,17,3949,12.6906016067044,2.15696202531646,0,1.8,1.148316,0.514184397163121,16,0.000127189324437031,0.89381046705588,-1.30718470644792
"1676","CRNEWY",122,16,17,3950,12.4934185081128,2.63628691983122,0,2.2,1.27296,0.362713093942691,16,0.000553959439884114,0.89381046705588,0.164230044411489
"1677","CR5THA",104,16,17,3951,13.7900734376903,1.91729957805907,1,1.6,1.533714,0.374231488906709,16,0.000639458320530266,0.89381046705588,0.307760017355404
"1678","DGCOLT",159,16,17,3952,6.41683400107055,3.83459915611814,0,3.2,1.078858,0.344303797468354,16,0.000870978007989114,0.89381046705588,0.616755300932311
"1679","DGCOLT",159,16,17,3954,10.0092635785353,2.87594936708861,0,2.4,1.127916,0.304709141274238,16,0.00032241780431061,0.89381046705588,-0.377013193053847
"1680","DGOMNI",170,16,17,3955,4.8402494940283,2.9957805907173,0,2.5,1.090176,0.429146177916853,16,0.000414007286774066,0.89381046705588,-0.126977851876045
"1681","DGCHAR",156,16,17,3956,6.16067202923957,2.9957805907173,0,2.5,1.155428,0.419213973799127,16,0.00019788420174707,0.89381046705588,-0.865179406502158
"1682","DGARIE",154,16,17,3957,6.73813681797196,2.9957805907173,0,2.5,1.21448,0.401656314699793,16,0.00108685966375488,0.89381046705588,0.8381863481552
"1683","DGSHAD",172,16,17,3959,6.60081287430999,2.9957805907173,0,2.5,1.155541,0.388933440256616,16,0.000845946183222861,0.89381046705588,0.587594317921062
"1684","DGDAYT",163,16,17,3960,8.62546076163393,2.63628691983122,0,2.2,1.242549,0.373692077727952,16,0.000458452218954392,0.89381046705588,-0.0250053518428048
"1685","DG600 ",153,16,17,3961,8.70644667712689,2.75611814345992,0,2.3,1.21856,0.373939861218196,16,0.000362352398928932,0.89381046705588,-0.26024421044214
"1686","DGLANC",166,16,17,3962,8.33936921233816,2.87594936708861,0,2.4,1.232132,0.367007188800605,16,0.000246060313419077,0.89381046705588,-0.647284744068175
"1687","DGDIPL",164,16,17,3963,9.32880583205647,1.91729957805907,0,1.6,1.518132,0.392596747055524,16,0.000380316930775646,0.89381046705588,-0.211856492980998
"1688","FDESCO",213,18,17,3964,6.18091850811281,2.9957805907173,0,2.5,1.099871,0.405040504050405,16,0.00430578113340064,0.89381046705588,2.21485242189654
"1689","FDTEMP",234,18,17,3967,7.21612977571844,2.63628691983122,0,2.2,1.205495,0.341948310139165,16,0.00240656687590536,0.89381046705588,1.63309505160383
"1690","FDMUST",228,18,17,3970,8.7390170996621,2.15696202531646,0,1.8,1.238963,0.75,16,0.00189414424300953,0.89381046705588,1.39366100226813
"1691","FDTAUR",232,18,17,3971,10.5330311841691,2.75611814345992,0,2.3,1.330104,0.311850311850312,16,0.00389547210394627,0.89381046705588,2.11470873219817
"1692","FDLTDC",224,18,17,3975,12.2002847052959,2.03713080168776,1,1.7,1.63525,0.40453074433657,16,0.00129531188270928,0.89381046705588,1.01364535475622
"1693","FDTHUN",237,18,17,3977,11.4185945644508,2.39662447257384,1,2,1.436931,0.3830194701564,16,0.0014554124050744,0.89381046705588,1.13018315290776
"1694","LCTOWN",281,18,17,3979,19.8490523109297,2.03713080168776,1,1.7,1.71039,0.370278943470748,16,0.00138282998990387,0.89381046705588,1.07902596917243
"1695","LCMARK",278,18,17,3980,21.3164818883945,2.03713080168776,1,1.7,1.437852,0.403009134873724,16,0.000297605460690927,0.89381046705588,-0.457092774563556
"1696","LCCONT",277,18,17,3981,23.2407776630424,2.03713080168776,1,1.7,1.477152,0.394840747565149,16,0.00014166410605329,0.89381046705588,-1.19940262127501
"1697","MCLYNX",326,18,17,3982,5.782150902479,2.9957805907173,0,2.5,1.099871,0.412276683463124,16,0.000756529564110443,0.89381046705588,0.47588018613435
"1698","MCTOPA",333,18,17,3984,7.6721156912114,2.63628691983122,0,2.2,1.20891,0.33633163863903,16,0.000693560423159651,0.89381046705588,0.388976937353234
"1699","MCCOUG",321,18,17,3985,11.9670100574086,2.9957805907173,1,2.5,1.427688,0.3830194701564,16,0.00121506957552346,0.89381046705588,0.949695191490452
"1700","MCSABL",331,18,17,3987,10.7742283672677,2.75611814345992,0,2.3,1.351572,0.45841519318926,16,0.0011469865238576,0.89381046705588,0.892031941575993
"1701","MCGRND",324,18,17,3989,13.3781016067044,2.03713080168776,1,1.7,1.6585,0.395361096468108,16,0.00127828014573548,0.89381046705588,1.00040939083106
"1702","ODFIRE",378,19,17,3991,7.48109456445083,3.11561181434599,0,2.6,1.1453,0.377992440151197,16,0.000193428734471709,0.89381046705588,-0.887952279122109
"1703","ODCUTL",376,19,17,3993,10.157150902479,2.27679324894515,0,1.9,1.440876,0.337423312883436,16,0.00101816206487863,0.89381046705588,0.77289295728098
"1704","ODCALA",372,19,17,3995,8.57440442360577,2.63628691983122,0,2.2,1.190808,0.384464495880738,16,0.00111782845353584,0.89381046705588,0.866281775005117
"1705","ODCIER",373,19,17,3997,9.62986217008464,2.63628691983122,0,2.2,1.304919,0.336626417855836,16,0.0026843312409464,0.89381046705588,1.74232547719609
"1706","ODDELT",377,19,17,4001,12.0057424517748,2.15696202531646,1,1.8,1.419764,0.466417910447761,16,0.00185300250208507,0.89381046705588,1.3717011501232
"1707","OD98  ",370,19,17,4003,15.2909537193804,2.15696202531646,1,1.8,1.421936,0.453583308134261,16,0.000790143101707563,0.89381046705588,0.519352644008916
"1708","ODTORO",386,19,17,4004,17.550636817972,2.15696202531646,1,1.8,1.3275,0.417661097852029,16,0.000182904613493701,0.89381046705588,-0.943896647239539
"1709","PLHORI",413,16,17,4008,5.10433400107055,2.9957805907173,0,2.5,1.090176,0.429146177916853,16,0.000509854703480971,0.89381046705588,0.0812643635426848
"1710","PLSUND",419,16,17,4009,6.86489738135224,2.9957805907173,0,2.5,1.155541,0.378167641325536,16,0.000832744392256705,0.89381046705588,0.571865316595351
"1711","PLRELI",416,16,17,4010,6.73813681797196,2.9957805907173,0,2.5,1.21448,0.401656314699793,16,0.00116236117817479,0.89381046705588,0.905347287256939
"1712","PLCARA",406,16,17,4012,8.59289033909872,2.75611814345992,0,2.3,1.25936,0.37466203167246,16,0.00039591106623941,0.89381046705588,-0.171671820620946
"1713","PLGRAN",411,16,17,4013,9.32880583205647,1.91729957805907,0,1.6,1.481304,0.388996943595443,16,8.54001141301962e-05,0.89381046705588,-1.70551398923722
"1714","PT1000",444,19,17,4014,5.36841850811281,3.23544303797468,0,2.7,1.019082,0.299125632765762,16,5.29608006672227e-05,0.89381046705588,-2.18330939659674
"1715","PTSUNB",464,19,17,4015,7.04095371938041,3.11561181434599,0,2.6,1.164891,0.40574809805579,16,0.000867104165752162,0.89381046705588,0.61229768815656
"1716","PTGRND",456,19,17,4017,8.36137625459168,2.63628691983122,0,2.2,1.198125,0.382066276803119,16,0.00231763311531539,0.89381046705588,1.59544030852723
"1717","PT6000",446,19,17,4019,9.24165794473253,2.63628691983122,0,2.2,1.35936,0.351002865329513,16,0.00132098020280058,0.89381046705588,1.0332678914351
"1718","PTFIER",451,19,17,4023,7.30503822642267,2.9957805907173,0,2.5,1.12263,0.38552321007081,16,0.000459044818050129,0.89381046705588,-0.0237135783454709
"1719","PTFIRE",453,19,17,4024,9.11841850811281,2.03713080168776,0,1.7,1.3536,0.434782608695652,16,0.000803191255871121,0.89381046705588,0.535731435813558
"1720","PTBONN",449,19,17,4026,11.794474846141,2.03713080168776,1,1.7,1.432627,0.452352231604343,16,0.00119979368772222,0.89381046705588,0.937043467646816
"1721","PTGRND",456,19,17,4027,9.74341850811281,2.27679324894515,0,1.9,1.459737,0.339192106074622,16,6.17071243580176e-05,0.89381046705588,-2.03046203448951
"1722","PTSAFA",463,19,17,4029,12.2874325926198,1.91729957805907,1,1.6,1.705743,0.340715502555366,16,0.000152363811948554,0.89381046705588,-1.12659026580004
"1723","ACINTE",1,3,17,4030,8.67827766304239,3.11561181434599,0,2.6,1.10536,0.485812553740327,16,0.000600906457135332,0.89381046705588,0.2455778506057
"1724","ACLEGE",2,3,17,4031,17.832326958817,2.39662447257384,1,2,1.293602,0.490578297595841,16,0.000600423598612879,0.89381046705588,0.244773977355139
"1725","ARMILA",33,20,17,4032,11.3112001982537,2.15696202531646,1,1.8,1.09461,0.529755761953904,16,3.13748299021114e-05,0.89381046705588,-2.7068554504594
"1726","ARSPID",35,20,17,4033,14.9599678038875,2.75611814345992,0,2.3,1.082008,0.451334379905808,16,3.72569246301743e-05,0.89381046705588,-2.53502360278892
"1727","AD5000",8,7,17,4034,17.6580311841691,2.27679324894515,1,1.9,1.375878,0.386779184247539,16,0.00021062508230543,0.89381046705588,-0.802781734575836
"1728","AD4000",7,7,17,4036,13.9740523109297,2.9957805907173,1,2.5,1.169092,0.436456996148909,16,9.92384004214038e-05,0.89381046705588,-1.55533638604124
"1729","BW325 ",60,8,17,4037,19.3789818883945,2.51645569620253,1,2.1,1.137888,0.43729671123961,16,0.000633828629120759,0.89381046705588,0.298917190377941
"1730","BW528E",65,8,17,4038,24.9379607616339,2.39662447257384,1,2,1.26441,0.39349593495935,16,0.000103211009174312,0.89381046705588,-1.51608590104658
"1731","BW535I",70,8,17,4039,29.5770452686762,2.39662447257384,1,2,1.26441,0.56,16,7.1847153329529e-05,0.89381046705588,-1.87832043434062
"1732","BW735I",79,8,17,4040,37.3895452686762,1.79746835443038,1,1.5,1.403358,0.580195258019526,16,0.000110047846889952,0.89381046705588,-1.45194618350353
"1733","BW635C",75,8,17,4041,41.3420100574086,1.91729957805907,1,1.6,1.315902,0.538461538461539,16,2.13335674465563e-05,0.89381046705588,-3.09257965776133
"1734","HDCIVI",257,3,17,4042,7.44236217008464,3.59493670886076,0,3,1.042848,0.381526104417671,16,0.00242803213203986,0.89381046705588,1.64197495959563
"1735","HDACCO",256,3,17,4046,9.35257343769027,2.9957805907173,0,2.5,1.190595,0.411591768164637,16,0.00367494842193056,0.89381046705588,2.05643295024961
"1736","HDPREL",260,3,17,4047,10.5585593531832,2.9957805907173,0,2.5,1.15068,0.498866213151927,16,0.000797901760238795,0.89381046705588,0.529124055951274
"1737","HYEXCE",263,21,17,4048,5.67299597290154,3.59493670886076,0,3,1.01591,0.317016317016317,16,0.00289287125235942,0.89381046705588,1.81714337437628
"1738","ISIMAR",271,13,17,4049,6.56560160670436,3.95443037974683,0,3.3,0.99949,0.361383582860093,16,0.000354462051709758,0.89381046705588,-0.282260133570968
"1739","ISIMPU",272,13,17,4050,12.8860241419156,4.5535864978903,1,3.8,1.125352,0.310880829015544,16,7.99679557526009e-05,0.89381046705588,-1.77123542511143
"1740","MZ323 ",346,4,17,4051,7.21701005740858,3.11561181434599,0,2.6,1.048464,0.387706855791962,16,0.000836354857117774,0.89381046705588,0.57619156680926
"1741","MZ626 ",348,4,17,4053,8.66947484614098,3.11561181434599,0,2.6,1.18237,0.379591836734694,16,0.000816897853474387,0.89381046705588,0.55265263424641
"1742","MB190D",290,9,17,4055,23.8552142827607,2.27679324894515,1,1.9,1.15675,0.32688927943761,16,0.000192539835828102,0.89381046705588,-0.892558354764398
"1743","MB260E",300,9,17,4057,30.3692987898029,2.39662447257384,1,2,1.2972,0.492211838006231,16,6.7600193143409e-05,0.89381046705588,-1.93925058625415
"1744","MB300E",309,9,17,4058,34.7707072405072,2.15696202531646,1,1.8,1.28232,0.549689440993789,16,0.000257407488696721,0.89381046705588,-0.602201038095336
"1745","MB300S",310,9,17,4060,41.3728199165635,2.39662447257384,1,2,1.492077,0.372881355932203,16,6.62284359773495e-05,0.89381046705588,-1.95975150925008
"1746","MB420S",313,9,17,4061,45.7742283672677,1.67763713080169,1,1.4,1.492077,0.524119947848761,16,0.000164007286774066,0.89381046705588,-1.05295056806368
"1747","MB560S",316,9,17,4062,54.1369044236058,1.67763713080169,1,1.4,1.492077,0.589838909541512,16,6.96413678065054e-05,0.89381046705588,-1.90950267063857
"1748","MCMERK",328,18,17,4063,15.6967635785353,2.51645569620253,1,2.1,1.21312,0.496575342465753,16,0.000156939993854528,0.89381046705588,-1.09699789890878
"1749","MTPREC",341,10,17,4064,4.57264386022548,3.95443037974683,0,3.3,1.015279,0.31466913465988,16,0.000226702076291647,0.89381046705588,-0.729224710215135
"1750","MTMIRA",340,10,17,4065,6.91771428276069,3.83459915611814,0,3.2,1.013012,0.324582338902148,16,0.0001666410605329,0.89381046705588,-1.03701926530186
"1751","MTTRED",344,10,17,4066,8.24693963487337,2.87594936708861,0,2.4,1.127496,0.371308016877637,16,5.45630130371801e-05,0.89381046705588,-2.15350519015111
"1752","MTCORD",337,10,17,4067,8.5902494940283,2.9957805907173,0,2.5,1.13142,0.376551133932392,16,4.93722839208112e-05,0.89381046705588,-2.25347221394054
"1753","MTGALA",339,10,17,4068,12.3226438602255,2.39662447257384,1,2,1.221277,0.391319815012451,16,0.00011913436635793,0.89381046705588,-1.37260944126701
"1754","MTSTAR",343,10,17,4069,13.6166579447325,2.15696202531646,1,1.8,1.156976,0.485274431057564,16,5.57921074579694e-05,0.89381046705588,-2.13122901047237
"1755","NISENT",366,2,17,4070,6.5127847052959,3.35527426160338,0,2.8,1.089802,0.313760645450471,16,0.00132938633071419,0.89381046705588,1.03961128280748
"1756","NIPULS",365,2,17,4073,9.32968611374661,2.75611814345992,0,2.3,1.100565,0.302375809935205,16,0.000682312014397963,0.89381046705588,0.37262562588989
"1757","NISTAN",367,2,17,4074,9.68179878980295,2.75611814345992,0,2.3,1.18237,0.340949033391916,16,0.000710515341732145,0.89381046705588,0.413129113721225
"1758","NI200S",360,2,17,4077,9.85785512783112,2.63628691983122,0,2.2,1.1336,0.373079736649598,16,0.000331372635090646,0.89381046705588,-0.3496178985222
"1759","NIMAXI",364,2,17,4078,13.3789818883945,2.15696202531646,1,1.8,1.206975,0.5,16,0.00103257100215092,0.89381046705588,0.786945663237207
"1760","NI300Z",363,2,17,4080,16.2839114658593,2.15696202531646,1,1.8,1.159053,0.509716470213444,16,0.000369266055045872,0.89381046705588,-0.241344025832442
"1761","PG505 ",396,14,17,4081,12.2354959729015,2.15696202531646,0,1.8,1.275161,0.418118466898955,16,0.000103397568148896,0.89381046705588,-1.51427998352173
"1762","PS924S",432,12,17,4083,17.5171861137466,2.51645569620253,1,2.1,1.119807,0.537673738112655,16,3.26478205522146e-05,0.89381046705588,-2.66708332480198
"1763","PS944 ",438,12,17,4084,22.4467635785353,2.51645569620253,1,2.1,1.119807,0.529157667386609,16,6.95316272332207e-05,0.89381046705588,-1.91107970928745
"1764","PS911 ",424,12,17,4085,33.8904255503663,2.03713080168776,1,1.7,1.09785,0.776487663280116,16,4.56191563144726e-05,0.89381046705588,-2.33253370352908
"1765","PS928S",436,12,17,4086,51.8481720292396,1.67763713080169,1,1.4,1.287663,0.901569186875892,16,2.15969448224398e-05,0.89381046705588,-3.08030956516952
"1766","SA900 ",475,11,17,4087,12.7768692123382,2.51645569620253,1,2.1,1.226925,0.403817914831131,16,0.000107962775997542,0.89381046705588,-1.47107492542643
"1767","SA9000",476,11,17,4088,19.1941227334649,2.51645569620253,1,2.1,1.262386,0.421300977418268,16,4.60690926649401e-05,0.89381046705588,-2.32271914240114
"1768","SBSTD ",492,5,17,4089,4.75134104332407,3.71476793248945,0,3.1,0.994746,0.336585365853659,16,9.19296782406391e-05,0.89381046705588,-1.63183750862791
"1769","SBJUST",490,5,17,4090,5.03919315600013,4.5535864978903,0,3.8,0.840768,0.398791540785498,16,0.000145296519029015,0.89381046705588,-1.17408481329072
"1770","SBDL  ",486,5,17,4091,7.75310160670436,2.75611814345992,0,2.3,1.141884,0.41002277904328,16,0.000431357271410386,0.89381046705588,-0.0859247437369746
"1771","SBDLSW",488,5,17,4092,8.10521428276069,2.9957805907173,0,2.5,1.162812,0.386266094420601,16,0.000904350116325008,0.89381046705588,0.654355155781814
"1772","SBXT  ",495,5,17,4095,8.44412273346492,2.9957805907173,0,2.5,1.16508,0.412280701754386,16,0.00019644660023704,0.89381046705588,-0.872470786591522
"1773","TYTERC",517,1,17,4096,5.76366498698605,4.31392405063291,0,3.6,1.00672,0.38,16,0.00110388042667135,0.89381046705588,0.853725485346668
"1774","TYCORO",503,1,17,4099,7.19852414191562,3.59493670886076,0,3,1.070972,0.346766635426429,16,0.00131081822571441,0.89381046705588,1.02554539454593
"1775","TYCELI",499,1,17,4100,9.32880583205647,3.23544303797468,0,2.7,1.168328,0.468431771894094,16,0.000870604890039946,0.89381046705588,0.616326819514287
"1776","TYSUPR",516,1,17,4101,17.5964114658593,2.03713080168776,1,1.7,1.249653,0.576701268742791,16,0.000328201132522716,0.89381046705588,-0.359234797090902
"1777","TYCAMR",498,1,17,4102,9.37281991656351,3.23544303797468,0,2.7,1.225533,0.421245421245421,16,0.00204812124138537,0.89381046705588,1.47181675785234
"1778","TYMR2 ",512,1,17,4104,11.0453551278311,3.11561181434599,0,2.6,1.02008,0.476595744680851,16,0.000173905886484351,0.89381046705588,-0.994347155838906
"1779","TYCRES",504,1,17,4105,17.0330311841691,2.27679324894515,1,1.9,1.24887,0.473300970873786,16,0.000241078091391949,0.89381046705588,-0.667740514773962
"1780","VWFOX ",543,7,17,4107,5.71260864895788,3.11561181434599,0,2.6,1.02942,0.36986301369863,16,0.000440893727228831,0.89381046705588,-0.0640575613843488
"1781","VWCABR",541,7,17,4109,11.66331287431,2.87594936708861,0,2.4,0.971346,0.399290150842946,16,0.000148841139546113,0.89381046705588,-1.149981866819
"1782","VWJETT",545,7,17,4111,8.37105935318323,3.11561181434599,0,2.6,1.124635,0.36480686695279,16,0.000576719634783372,0.89381046705588,0.204494820381051
"1783","VWSCIR",550,7,17,4112,9.40098893064802,2.87594936708861,0,2.4,1.06048,0.405222872579919,16,7.65001536368026e-05,0.89381046705588,-1.81556867729532
"1784","VWQUAN",547,7,17,4113,13.1906016067044,2.27679324894515,1,1.9,1.20624,0.413378429161969,16,7.37676133620122e-05,0.89381046705588,-1.85194163449666
"1785","VVDL  ",532,6,17,4115,13.3578551278311,2.63628691983122,1,2.2,1.285623,0.386440677966102,16,0.000538903033229446,0.89381046705588,0.136674227030749
"1786","VV740G",527,6,17,4117,17.2575030151551,2.75611814345992,1,2.3,1.305612,0.389344262295082,16,0.000453887011105746,0.89381046705588,-0.0350131335994046
"1787","VV760G",529,6,17,4119,24.013664986986,2.63628691983122,1,2.2,1.305612,0.462372448979592,16,0.000154832974847461,0.89381046705588,-1.11051447216856
"1788","VV780G",531,6,17,4121,30.6201790714931,2.51645569620253,1,2.1,1.308384,0.435566236106939,16,5.60774329485097e-06,0.89381046705588,-4.42871305257801
"1789","YUHATC",556,23,17,4122,3.51190442360576,3.59493670886076,0,3,0.84373,0.294759825327511,16,0.000535665686317545,0.89381046705588,0.130648820470014
"1790","BKSKYH",52,19,18,4200,7.50930152812638,3.12632135306554,0,2.5,1.18105,0.400667779632721,17,0.000280685123343747,0.891611838845201,-0.513165075364842
"1791","BKCENT",38,19,18,4204,9.96830406405199,3.00126849894292,0,2.4,1.312354,0.354815351194786,17,0.00142188947538511,0.891611838845201,1.10934332366905
"1792","BKREGA",49,19,18,4208,10.5228264647282,2.50105708245243,0,2,1.379996,0.423298340670505,17,0.0013236130561241,0.891611838845201,1.03772188119075
"1793","BKLASA",43,19,18,4209,12.1762499643056,2.37600422832981,1,1.9,1.42266,0.463105896881754,17,0.00152364537326295,0.891611838845201,1.17846245555056
"1794","BKELEC",42,19,18,4211,14.7747284089379,2.37600422832981,1,1.9,1.42628,0.501824817518248,17,0.000909759775934504,0.891611838845201,0.662782023262758
"1795","BKRIVI",51,19,18,4213,18.2709245205186,2.37600422832981,1,1.9,1.342224,0.490487514863258,17,0.000126575460519229,0.891611838845201,-1.30955990274861
"1796","BKREAT",48,19,18,4214,21.1322939203495,2.37600422832981,1,1.9,1.33444,0.492537313432836,17,4.86265215986211e-05,0.891611838845201,-2.26622946494343
"1797","CDCIMM",88,19,18,4215,13.5845339879742,2.50105708245243,1,2,1.1557,0.45355587808418,17,6.33846816761823e-05,0.891611838845201,-2.00117634059958
"1798","CDSEVI",93,19,18,4216,23.3529194486674,2.12589852008457,1,1.7,1.352772,0.449405624818788,17,0.000241721426263061,0.891611838845201,-0.662612626957108
"1799","CDDEVI",89,19,18,4217,19.783181494314,2.12589852008457,1,1.7,1.408905,0.450974687227233,17,0.00172671550145427,0.891611838845201,1.30357776997192
"1800","CDELDO",90,19,18,4219,21.0401552897494,2.12589852008457,1,1.7,1.363256,0.456016475433951,17,0.000336087471722504,0.891611838845201,-0.333027100319042
"1801","CDBROU",85,19,18,4220,20.1568078679404,2.12589852008457,1,1.7,1.66413,0.336862367661213,17,0.000470429817946784,0.891611838845201,0.00324822415869441
"1802","CDALLA",83,19,18,4221,47.7874080370021,2.00084566596195,1,1.6,1.310924,0.487245629120092,17,3.3017343531186e-05,0.891611838845201,-2.6533655739506
"1803","CVSPRI",149,19,18,4222,5.56593720014666,5.50232558139535,0,4.4,0.893368,0.296296296296296,17,0.000518022191102014,0.891611838845201,0.0996195223980862
"1804","CVSPEC",148,19,18,4223,6.89729814689223,4.626955602537,0,3.7,1.001064,0.351935646053293,17,0.000736259829796402,0.891611838845201,0.45118452713419
"1805","CVNOVA",146,19,18,4224,7.43406906827853,3.12632135306554,0,2.5,1.070972,0.325644504748982,17,0.00104349886890014,0.891611838845201,0.799936083659481
"1806","CVCAVA",132,19,18,4225,6.9268839457088,3.12632135306554,0,2.5,1.155609,0.3808717731697,17,0.00329922438866746,0.891611838845201,1.95104412718361
"1807","CVCORS",138,19,18,4227,7.60313077580178,3.12632135306554,0,2.5,1.24712,0.347624565469293,17,0.00409674674135516,0.891611838845201,2.16754990109501
"1808","CVCELE",134,19,18,4229,9.31910710716273,3.00126849894292,0,2.4,1.304919,0.354430379746835,17,0.00272391468275342,0.891611838845201,1.75942678729473
"1809","CVCAMA",130,19,18,4233,9.29374785103424,2.12589852008457,0,1.7,1.39776,0.442043222003929,17,0.00109517397393084,0.891611838845201,0.84826995102353
"1810","CVMONT",144,19,18,4235,10.4222347487519,2.37600422832981,0,1.9,1.438872,0.435865504358655,17,0.000309598190240224,0.891611838845201,-0.415123262687897
"1811","CVCAPR",131,19,18,4237,10.168642187467,2.37600422832981,0,1.9,1.599988,0.395480225988701,17,0.00186354626737046,0.891611838845201,1.37983798791263
"1812","CVCORV",139,19,18,4240,24.9192761688703,2.00084566596195,1,1.6,1.25315,0.743264168473211,17,0.000250791769901971,0.891611838845201,-0.62577556607163
"1813","CRLABA",116,16,18,4241,9.53973263548056,2.8762156448203,0,2.3,1.21788,0.363423212192263,17,0.000216664871270064,0.891611838845201,-0.772046771167689
"1814","CRGTS ",114,16,18,4243,9.12722206912384,2.8762156448203,0,2.3,1.231449,0.378644452858766,17,0.00016340622643542,0.891611838845201,-1.05415927172924
"1815","CRCONQ",106,16,18,4244,15.3461569803664,2.25095137420719,0,1.8,1.182956,0.620871862615588,17,0.000106355703975008,0.891611838845201,-1.48360938470946
"1816","CRNEWY",122,16,18,4245,14.7214739710681,2.37600422832981,1,1.9,1.32616,0.423148724331052,17,0.000900807928471399,0.891611838845201,0.652893500026653
"1817","CRFIFT",113,16,18,4246,14.5752355940604,2.12589852008457,1,1.7,1.532972,0.37243947858473,17,0.000387450177744264,0.891611838845201,-0.190811291945148
"1818","DGCOLT",159,16,18,4247,6.44421277072993,4.00169133192389,0,3.2,1.07653,0.331545587518284,17,0.000860551545836475,0.891611838845201,0.60717495714076
"1819","DGVIST",175,16,18,4249,9.4011020353115,2.8762156448203,0,2.3,1.131408,0.364326375711575,17,0.000209404287407088,0.891611838845201,-0.806131785958797
"1820","DGOMNI",170,16,18,4251,5.07058639710355,3.12632135306554,0,2.5,1.090176,0.417977528089888,17,0.000642723257567597,0.891611838845201,0.31531568009769
"1821","DGARIE",154,16,18,4252,5.91251370056932,3.12632135306554,0,2.5,1.21448,0.374245472837022,17,0.00110405041473662,0.891611838845201,0.856342332407628
"1822","DGSHAD",172,16,18,4254,6.82544692119485,3.12632135306554,0,2.5,1.15083,0.393081761006289,17,0.000981256059463535,0.891611838845201,0.738434885417943
"1823","DGDAYT",163,16,18,4255,8.30304624494802,2.8762156448203,0,2.3,1.21275,0.358744394618834,17,0.000777453409458149,0.891611838845201,0.505625159822336
"1824","DG600 ",153,16,18,4256,9.00972418239519,2.8762156448203,0,2.3,1.180938,0.358381502890173,17,0.00012865452978563,0.891611838845201,-1.29326781065248
"1825","DGLANC",166,16,18,4257,8.86010457123711,3.12632135306554,0,2.5,1.232132,0.377928949357521,17,0.000108068512334375,0.891611838845201,-1.46763315944821
"1826","DGDYNA",165,16,18,4258,9.86094987977473,2.8762156448203,0,2.3,1.3152,0.314614343707713,17,0.000894236776904018,0.891611838845201,0.645572032320639
"1827","DGDIPL",164,16,18,4260,10.2506371156158,2.12589852008457,0,1.7,1.518132,0.390625,17,0.00021990735753528,0.891611838845201,-0.757192203357468
"1828","FDFEST",215,18,18,4261,4.87278419930136,4.75200845665962,0,3.8,0.88796,0.338587273788675,17,0.000745093181083701,0.891611838845201,0.463110726929364
"1829","FDESCO",213,18,18,4262,6.21682477411116,3.25137420718816,0,2.6,1.099871,0.405040504050405,17,0.00417769040180976,0.891611838845201,2.18711527845356
"1830","FDTEMP",234,18,18,4265,7.44505807926754,2.75116279069767,0,2.2,1.18236,0.379110251450677,17,0.00307164709684369,0.891611838845201,1.87957065143006
